Last Name,Title,First Name,FALSE,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived,Role,Ticket,LifeBoat,Relationships,Child,BodyRecoverBoad
Bochatay,Mr.,Alexis Joseph,FALSE,male,30,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Bochet,Mr.,Pietro Giuseppe,TRUE,male,,,,,,,,,,,,,Married,,
Bogie,Mr.,Norman Leslie,FALSE,male,59,victualling crew,S,Scotland,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Bolhuis,Mr.,Hendrik,FALSE,male,27,restaurant staff,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Bond,Mr.,William John,FALSE,male,40,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Bonnell,Miss.,Caroline,FALSE,female,30,1st,S,United States,36928,164.1704,0,0,yes,1st Class Passenger,"36928
£164 17s 4d",8,Unmarried,,
Bonnell,Miss.,Elizabeth,FALSE,female,61,1st,S,England,113783,26.11,0,0,yes,1st Class Passenger,"113783
£26 11s",8,Unmarried,,
Boothby,Mr.,Walter Thomas,FALSE,male,38,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Borebank,Mr.,John James,FALSE,male,41,1st,S,England,110489,26.11,0,0,no,,,,Married,,
Bostandyeff,Mr.,Guentcho,FALSE,male,26,3rd,S,NA,349224,7.1711,0,0,no,,,,,,
Boston,Mr.,William John,FALSE,male,33,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Botsford,Mr.,William Hull,FALSE,male,25,2nd,S,United States,237670,13,0,0,no,,,,,,
Bott,Mr.,William Thomas,FALSE,male,46,engineering crew,S,England,NA,NA,NA,NA,no,,,,,,
Boughton,Mr.,Bernard John,FALSE,male,24,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Bourke,Miss.,Mary,FALSE,female,40,3rd,Q,Ireland,364848,7.15,0,2,no,,,,,,
Bourke,Mr.,John,FALSE,male,42,3rd,Q,Ireland,364849,15.1,1,1,no,,,,Married,,
Bourke,Mrs.,Catherine,FALSE,female,32,3rd,Q,Ireland,364849,15.1,1,1,no,,,,Married,,
Bowen,Miss.,Grace Scott,FALSE,female,45,1st,C,United States,17608,262.0706,0,0,yes,"1st Class Passenger
Servant","17608
£262 7s 6d",4,Unmarried,,
Bowen,Mr.,David John 'Dai',FALSE,male,26,3rd,S,Wales,54636,16.02,0,0,no,,,,Unmarried,,
Bowenur,Mr.,Solomon,FALSE,male,42,2nd,S,NA,211535,13,0,0,no,,,,,,
Bowerman,Miss.,Elsie Edith,FALSE,female,22,1st,S,England,113505,55,0,1,yes,1st Class Passenger,"113505
£55",6,Unmarried,,
Bowker,Miss.,Ruth Harwood,FALSE,female,31,restaurant staff,S,England,NA,NA,NA,NA,yes,Restaurant Staff,,6*,Unmarried,,
Boxhall,Mr.,Joseph Groves,FALSE,male,28,deck crew,B,England,NA,NA,NA,NA,yes,"Deck Crew
Titanic Officers",,2,Married,,
Boyd,Mr.,John,FALSE,male,37,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Boyes,Mr.,John Henry,FALSE,male,36,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Bracken,Mr.,James Hollen,FALSE,male,30,2nd,S,United States,220367,13,0,0,no,,,,Married,,
Bradley,Miss.,Bridget,TRUE,female,,,,,,,,,,,,,Unmarried,,
Bradley,Mr.,Patrick Joseph,FALSE,male,39,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Bradley,Mr.,Thomas Henry,TRUE,male,,,,,,,,,,,,,Unmarried,,
Bradshaw,Mr.,John Albert Perkin,FALSE,male,43,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Brady,Mr.,John Bertram,FALSE,male,41,1st,S,United States,113054,30.1,0,0,no,,,,Unmarried,,
Braf,Miss.,Elin Ester Maria,FALSE,female,20,3rd,S,Sweden,347471,7.1701,0,0,no,,,,,,
Braiden,Mr.,William John,TRUE,male,,,,,,,,,,,,,Married,,
Brailey,Mr.,William Theodore Ronald,FALSE,male,24,2nd,S,England,250654,NA,NA,NA,no,"2nd Class Passenger
Musician - Pianist",250654,,Engaged,,
Brandeis,Mr.,Emil Franklin,FALSE,male,48,1st,C,United States,17591,50.0911,0,0,no,,,,,,Cable Ship MacKay Bennett
Braund,Mr.,Owen Harris,FALSE,male,23,3rd,S,England,21171,7.05,1,0,no,,,,Unmarried,,
Braund,Mr.,Lewis Richard,FALSE,male,29,3rd,S,England,3460,7,1,0,no,,,,,,
Brereton,Mr.,George Andrew,FALSE,male,37,1st,S,United States,111427,26.11,0,0,yes,1st Class Passenger,"111427
£26 11s",9*,Unmarried,,
Brewe,Dr.,Arthur Jackson,FALSE,male,46,1st,C,United States,112379,39.12,0,0,no,,,,Married,,
Brewer,Mr.,Harry,FALSE,male,30,engineering crew,S,England,NA,NA,NA,NA,no,,,,,,
Brewster,Mr.,George Henry,FALSE,male,52,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Briant,Mr.,Albert,FALSE,male,34,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Brice,Mr.,Walter Thomas,FALSE,male,42,deck crew,S,England,NA,NA,NA,NA,yes,Deck Crew,,11,Married,,
Bricoux,Mr.,Roger Marie,FALSE,male,20,2nd,S,France,250654,NA,NA,NA,no,Cellist,,,Unmarried,,
Bride,Mr.,Harold Sydney,FALSE,male,22,victualling crew,B,England,NA,NA,NA,NA,yes,Victualling Crew,,B,Unmarried,,
Bright,Mr.,Arthur John,FALSE,male,42,deck crew,B,England,NA,NA,NA,NA,yes,Deck Crew,,D,Married,,
Bristow,Mr.,Harry,FALSE,male,38,victualling crew,S,NA,NA,NA,NA,NA,no,,,,Married,,
Bristow,Mr.,Robert Charles,FALSE,male,31,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Brito,Mr.,José Joaquim de,FALSE,male,32,2nd,S,NA,244360,13,0,0,no,,,,,,
Brobäck,Mr.,Karl Rudolf,FALSE,male,22,3rd,S,Sweden,350045,7.1511,0,0,no,,,,Unmarried,,
Brocklebank,Mr.,William Alfred,FALSE,male,40,3rd,S,England,364512,8.01,0,0,no,,,,Married,,
Brookman,Mr.,John Cress,FALSE,male,28,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Brooks,Mr.,J.,FALSE,male,25,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Broom,Mr.,Herbert George,FALSE,male,33,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Broome,Mr.,Athol Frederick,FALSE,male,31,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Brown,Mrs.,Margaret,FALSE,female,44,1st,C,United States,17610,27.1405,0,0,yes,1st Class Passenger,"17610
£27 14s 5d",6,Married,,
Brown,Miss.,Amelia Mary,FALSE,female,18,2nd,S,England,248733,13,0,0,yes,"2nd Class Passenger
Servant","248733
£13",11,Unmarried,,
Brown,Miss.,Edith Eileen,FALSE,female,15,2nd,S,South Africa,29750,39,0,2,yes,2nd Class Passenger,"29750
£39",14,Unmarried,,
Brown,Mrs.,Caroline Lane,FALSE,female,59,1st,S,United States,11769,51.0907,2,0,yes,1st Class Passenger,"11769
£51 9s 7d",4*,Widowed,,
Brown,Mr.,John,FALSE,male,28,engineering crew,S,Wales,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Brown,Mr.,Thomas William Solomon,FALSE,male,60,2nd,S,South Africa,29750,39,1,1,no,,,,Married,,
Brown,Mr.,Walter James,FALSE,male,41,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Browne,Mr.,Francis M.,TRUE,male,,,,,,,,,,,,,Unmarried,,
Bryhl,Miss.,Dagmar Jenny Ingeborg,FALSE,female,20,2nd,S,Sweden,236853,26,1,0,yes,2nd Class Passenger,"236853
£26",12,Unmarried,,
Bryhl,Mr.,Kurt Arnold Gottfrid,FALSE,male,25,2nd,S,Sweden,236853,26,1,0,no,,,,Unmarried,,
Buckley,Miss.,K(C)atherine,FALSE,female,22,3rd,Q,Ireland,329944,7.0508,0,0,no,,,,,,Cable Ship MacKay Bennett
Buckley,Mr.,Daniel,FALSE,male,21,3rd,Q,Ireland,330920,7.1517,0,0,yes,,,,Unmarried,,
Buckley,Mr.,H. E.,FALSE,male,34,victualling crew,S,England,NA,NA,NA,NA,no,,,,,,
Bucknell,Mrs.,Emma Eliza,FALSE,female,58,1st,C,India,11813,76.051,0,0,yes,1st Class Passenger,"11813
£76 5s 10d",8,Widowed,,
Buley,Mr.,Edward John,FALSE,male,26,deck crew,S,England,NA,NA,NA,NA,yes,Deck Crew,,10,Unmarried,,
Bull,Mr.,Walter Edward,FALSE,male,37,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Bulley,Mr.,Henry Ashburnham,FALSE,male,22,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Būlus,Master.,Akar,FALSE,male,7,3rd,C,Lebanon,2678,15.0411,1,1,no,3rd Class Passenger,"2678
£15 4s 11d",,,Child,
Būlus,Miss.,Nūr al-'ayn,FALSE,female,10,3rd,C,Lebanon,2678,15.0411,1,1,no,3rd Class Passenger,"2678
£15 4s 11d",,,Child,
Būlus,Mrs.,Sultānah,FALSE,female,40,3rd,C,Lebanon,2678,15.0411,0,2,no,,,,Married,,
Bunnell,Mr.,Wilfred James,FALSE,male,21,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Burgess,Mr.,Charles,FALSE,male,18,victualling crew,S,England,NA,NA,NA,NA,yes,Victualling Crew,,13,Unmarried,,
Burke,Mr.,William,FALSE,male,39,victualling crew,B,Ireland,NA,NA,NA,NA,yes,Victualling Crew,,10,Unmarried,,
Burke,Mr.,Richard Edward,FALSE,male,30,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Burke,Mr.,Jeremiah,FALSE,male,19,3rd,Q,Ireland,365222,6.15,0,0,no,,,,,,
Burness,Mr.,Frank,TRUE,male,,,,,,,,,,,,,Married,,
Burns,Miss.,Elizabeth Margaret,FALSE,female,41,1st,C,NA,16966,134.1,0,0,yes,"1st Class Passenger
Servant","16966
£134 10s",3,Unmarried,,
Burns,Miss.,Mary Delia,FALSE,female,17,3rd,Q,Ireland,330963,7.1707,0,0,no,,,,Unmarried,,
Burns,Mr.,John,TRUE,male,,,,,,,,,,,,,Married,,
Burr,Mr.,Ewart Sydenham,FALSE,male,29,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Burrage,Mr.,Arthur Victor Edwards,FALSE,male,20,victualling crew,S,England,NA,NA,NA,NA,yes,Victualling Crew,,13,Unmarried,,
Burroughs,Mr.,Arthur Peckham,FALSE,male,35,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Burton,Mr.,Edward John,FALSE,male,35,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Buss,Miss.,Kate,FALSE,female,36,2nd,S,England,27849,13,0,0,yes,2nd Class Passenger,"27849
£13",9,Unmarried,,
Butler,Mr.,Reginald Fenton,FALSE,male,26,2nd,S,England,234686,13,0,0,no,,,,Unmarried,,Cable Ship MacKay Bennett
Butrus-ka'wī,Mr.,Tannūs,FALSE,male,21,3rd,C,Lebanon,2648,7.0407,0,0,no,,,,Married,,
Butt,Major.,Archibald Willingham,FALSE,male,46,1st,S,United States,113050,26.11,0,0,no,1st Class Passenger,"113050
£26 11s",,Engaged,,
Butt,Mr.,Robert Henry,FALSE,male,22,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Butt,Mr.,William John,FALSE,male,31,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Butterworth,Mr.,Jack,TRUE,male,23,,,,,,,,,Victualling Crew,,[116],Engaged,,Cable Ship MacKay Bennett
Byles,Fr.,Thomas Roussel Davids,FALSE,male,42,2nd,S,England,244310,13,0,0,no,,,,Unmarried,,
Byrne,Mr.,James Edward,FALSE,male,45,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Byström,Mrs.,Karolina,FALSE,female,40,2nd,S,United States,236852,13,0,0,yes,,,,Married,,
Cacic (Čačić),Miss.,Manda,FALSE,female,21,3rd,S,Croatia (Modern),315087,8.1303,0,0,no,,,,Unmarried,,
Cacic (Čačić),Mr.,Jego Grga,FALSE,male,18,3rd,S,Croatia (Modern),315091,8.1303,0,0,no,,,,Unmarried,,
Cacic (Čačić),Mr.,Luka,FALSE,male,38,3rd,S,Croatia (Modern),315089,8.1303,0,0,no,,,,Married,,
Cairns,Mr.,Alexander Milne,FALSE,male,28,1st,S,Scotland,113798,31,0,0,no,"1st Class Passenger
Servant","113798
£31",,Unmarried,,
Calderhead,Mr.,Edward Pennington,FALSE,male,42,1st,S,United States,17476,26.0509,0,0,yes,1st Class Passenger,"17476
£26 5s 9d",5,Married,,
Calderwood,Mr.,Hugh,FALSE,male,30,engineering crew,B,Northern Ireland,NA,NA,NA,NA,no,,,,Unmarried,,
Caldwell,Master.,Alden Gates,FALSE,male,10m,2nd,S,Siam,248738,29,0,2,yes,2nd Class Passenger,"248738
£29",13,,,
Caldwell,Mrs.,Sylvia Mae,FALSE,female,28,2nd,S,United States,248738,29,1,1,yes,2nd Class Passenger,"248738
£29",13,Married,,
Calic (Čalić),Mr.,Jovo,FALSE,male,17,3rd,S,Croatia (Modern),315093,8.1303,0,0,no,,,,Unmarried,,
Calic (Čalić),Mr.,Petar,FALSE,male,17,3rd,S,Croatia (Modern),315086,8.1303,0,0,no,,,,Unmarried,,
Cameron,Miss.,Clear Annie,FALSE,female,35,2nd,S,England,13528,21,0,0,yes,2nd Class Passenger,"13528
£21",14,Unmarried,,
Campbell,Mr.,Donald Samuel,TRUE,male,,,,,,,,,,,,,Unmarried,,
Campbell,Mr.,William,TRUE,male,,,,,,,,,,,,,Unmarried,,
Canavan,Miss.,Mary,FALSE,female,22,3rd,Q,Ireland,364846,7.15,0,0,no,,,,Unmarried,,
Canavan,Mr.,Patrick,FALSE,male,21,3rd,Q,Ireland,364858,7.15,0,0,no,,,,Unmarried,,
Candee,Mrs.,Helen Churchill,FALSE,female,52,1st,C,United States,17606,27.0811,0,0,yes,1st Class Passenger,"17606
£27 8s 11d",6,Married,,
Cann,Mr.,Ernest,FALSE,male,29,3rd,S,England,2152,8.01,0,0,no,,,,Married,,
Canner,Mr.,John,FALSE,male,40,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Caram,Mr.,Joseph,FALSE,male,28,3rd,C,Canada,2689,14.0902,1,0,no,,,,,,
Caram,Mrs.,Maria Elias,FALSE,female,18,3rd,C,Lebanon,2689,14.0902,1,0,no,,,,,,
Carbines,Mr.,William,FALSE,male,19,2nd,S,England,28424,13,0,0,no,,,,Unmarried,,Cable Ship MacKay Bennett
Cardeza,Mr.,Thomas Drake Martinez,FALSE,male,36,1st,C,United States,17755,512.0607,0,1,yes,1st Class Passenger,"17755
£512 6s 7d",3,Married,,
Cardeza,Mrs.,Charlotte Wardle,FALSE,female,58,1st,C,United States,17755,512.0607,0,1,yes,1st Class Passenger,"17755
£512 6s 7d",3,Married,,
Cardwell,Mr.,John,TRUE,male,,,,,,,,,,,,,Married,,
Carlsson,Mr.,August Sigfrid,FALSE,male,28,3rd,S,Sweden,350042,7.1511,0,0,no,,,,Married,,
Carlsson,Mr.,Frans Olof,FALSE,male,33,1st,S,United States,695,5,0,0,no,,,,Unmarried,,
Carlsson,Mr.,Carl Robert,FALSE,male,24,3rd,S,Sweden,350409,7.1701,0,0,no,,,,,,
Carney,Mr.,William John,TRUE,male,,,,,,,,,,,,,Unmarried,,Cable Ship MacKay Bennett
Carr,Miss.,Jane,FALSE,female,45,3rd,Q,Ireland,368364,7.15,0,0,no,,,,Unmarried,,
Carr,Mr.,Richard Stephen,FALSE,male,27,engineering crew,S,England,NA,NA,NA,NA,no,Engineering Crew,,,Engaged,,
Carrau,Mr.,Francisco Mauro Severiano,FALSE,male,27,1st,S,Uruguay,113059,47.02,0,0,no,,,,,,
Carraú-esteves,Mr.,José Pedro,FALSE,male,17,1st,S,Uruguay,113059,47.02,0,0,no,,,,,,
Carruthers,Mr.,Francis,TRUE,male,,,,,,,,,,,,,Married,,
Carson,Mr.,James,TRUE,male,,,,,,,,,,,,,Married,,
Carter,Master.,William Thornton II,FALSE,male,11,1st,S,United States,113760,120,1,2,yes,1st Class Passenger,"113760
£120",4,,,
Carter,Miss.,Lucile Polk,FALSE,female,14,1st,S,United States,113760,120,1,2,yes,1st Class Passenger,"113760
£120",4,,,
Carter,Fr.,Ernest Courtenay,FALSE,male,54,2nd,S,England,244252,26,1,0,no,,,,Married,,
Carter,Mr.,James,TRUE,male,,,,,,,,,,,,,Married,,
Carter (ball),Mr.,James (W.),FALSE,male,46,engineering crew,S,England,NA,NA,NA,NA,no,,,,,,
Cartwright,Mr.,James Edward,FALSE,male,32,victualling crew,B,England,NA,NA,NA,NA,no,Victualling Crew,,,Unmarried,,SS Minia.
Carver,Mr.,Alfred John,FALSE,male,28,3rd,S,England,370160,7.05,0,0,no,,,,,,
Casali,Mr.,Giulio,TRUE,male,,,,,,,,,,,,,Unmarried,,
Case,Mr.,Howard Brown,FALSE,male,49,1st,S,United States,19924,26,0,0,no,,,,Married,,
Casey,Mr.,Thomas,FALSE,male,44,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Cassebeer,Mrs.,Eleanor Genevieve,FALSE,female,36,1st,C,United States,17770,27.1405,0,0,yes,1st Class Passenger,"17770
£27 14s 5d",5,Married,,
Cassidy,Mr.,William John,TRUE,male,,,,,,,,,,,,,Married,,
Casswill,Mr.,Charles,FALSE,male,34,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Castleman,Mr.,Edward,FALSE,male,37,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Caton,Miss.,Annie,FALSE,female,33,victualling crew,S,England,NA,NA,NA,NA,yes,,,,Unmarried,,
Caunt,Mr.,William Ewart,FALSE,male,28,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Cave,Mr.,Herbert,FALSE,male,39,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Cavell,Mr.,George Henry,FALSE,male,22,engineering crew,S,England,NA,NA,NA,NA,yes,Engineering Crew,,15,Unmarried,,
Cavendish,Mrs.,Julia Florence,FALSE,female,25,1st,S,United States,19877,78.17,1,0,yes,1st Class Passenger,"19877
£78 17s",6,Married,,
Cavendish,Mr.,Tyrell William,FALSE,male,36,1st,S,England,19877,78.17,1,0,no,,,,Married,,Cable Ship MacKay Bennett
Cecil,Mr.,Charles Thomas,FALSE,male,21,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Celotti,Mr.,Francesco,FALSE,male,24,3rd,S,NA,343275,8.01,0,0,no,,,,,,
Chaboisson,Mr.,Adrien Finnin,FALSE,male,25,restaurant staff,S,England,NA,NA,NA,NA,no,,,,,,
Chaffee,Mrs.,Carrie Constance,FALSE,female,47,1st,S,United States,5734,61.0306,1,0,yes,1st Class Passenger,"5734
£61 3s 6d",11*,Married,,
Chaffee,Mr.,Herbert Fuller,FALSE,male,46,1st,S,United States,5734,61.0306,1,0,no,,,,,,
Chambers,Mr.,Norman Campbell,FALSE,male,27,1st,S,United States,113806,53.02,1,0,yes,1st Class Passenger,"113806
£53 2s",5,Married,,
Chambers,Mrs.,Bertha,FALSE,female,32,1st,S,United States,113806,53.02,1,0,yes,1st Class Passenger,"113806
£53 2s",5,Married,,
Chapman,Mr.,Joseph Charles,FALSE,male,32,victualling crew,S,England,NA,NA,NA,NA,yes,Victualling Crew,,9,Married,,
Chapman,Mr.,Charles Henry,FALSE,male,51,2nd,S,United States,248731,13.1,0,0,no,2nd Class Passenger,"248731
£13 10s",[130],Widowed,,Cable Ship MacKay Bennett
Chapman,Mrs.,Sarah Elizabeth,TRUE,female,,,,,,,,,,,,,Married,,
Charman,Mr.,John James,FALSE,male,25,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Charters,Mr.,David,FALSE,male,20,3rd,Q,Ireland,13032,7.1408,0,0,no,,,,Unmarried,,
Chaudanson,Miss.,Victorine,FALSE,female,36,1st,C,NA,17608,262.0706,0,0,yes,"1st Class Passenger
Servant","17608
£262 7s 6d",4,Unmarried,,
Cheevers,Mr.,William,TRUE,male,,,,,,,,,,,,,Married,,
Cherrett,Mr.,William Victor,FALSE,male,25,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Cherry,Miss.,Gladys,FALSE,female,30,1st,S,England,110152,86.1,0,0,yes,1st Class Passenger,"110152
£86 10s",8,Unmarried,,
Cheverton,Mr.,William Frederick,FALSE,male,28,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Chevré,Mr.,Paul Romaine Marie Léonce,FALSE,male,45,1st,C,Belgium,17594,29.14,0,0,yes,1st Class Passenger,"17594
£29 14s",7*,Unmarried,,
Chibnall,Mrs.,Edith Martha Bowerman,FALSE,female,48,1st,S,England,113505,55,0,1,yes,1st Class Passenger,"113505
£55",6,Married,,
Chip,Mr.,Chang,FALSE,male,32,3rd,S,NA,1601,56.0911,0,0,yes,,,,Unmarried,,
Chisholm,Mr.,Roderick,TRUE,male,,,,,,,,,,,,,Married,,
Chisnall,Mr.,George Alexander,FALSE,male,37,engineering crew,B,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Chitty,Mr.,George Henry,FALSE,male,50,victualling crew,S,England,NA,NA,NA,NA,no,Victualling Crew,,,Widowed,,
Chitty,Mr.,Archibald George,FALSE,male,29,victualling crew,S,England,NA,NA,NA,NA,no,,,,,,
Chorley,Mr.,John Henry,FALSE,male,25,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Christmann,Mr.,Emil,FALSE,male,29,3rd,S,England,343276,8.01,0,0,no,,,,,,
Christmas,Mr.,Herbert Harry,FALSE,male,34,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Christy,Miss.,Rachel Juli Cohen,FALSE,female,25,2nd,S,England,237789,30,1,1,yes,,,,Unmarried,,
Christy,Mrs.,Alice Frances,FALSE,female,52,2nd,S,England,237789,30,0,2,yes,,,,Married,,
Chronopoulos,Mr.,Apostolos M.,FALSE,male,26,3rd,C,NA,2680,14.0901,1,0,no,,,,,,
Chronopoulos,Mr.,Dimitrios M.,FALSE,male,21,3rd,C,NA,2680,14.0901,1,0,no,,,,,,
Clark,Mrs.,Virginia Estelle,FALSE,female,26,1st,C,United States,13508,136.1507,1,0,yes,1st Class Passenger,"13508
£136 15s 7d",4,Married,,
Clark,Mr.,William,FALSE,male,42,engineering crew,S,Ireland,NA,NA,NA,NA,yes,Engineering Crew,,15,Unmarried,,
Clarke,Mrs.,Ada Maria,FALSE,female,28,2nd,S,England,2003,27,1,0,yes,2nd Class Passenger,"2003
£26",14,Married,,
Clarke,Mr.,Charles Valentine,FALSE,male,29,2nd,S,England,2003,26,1,0,no,,,,Married,,
Clarke,Mr.,John Frederick Preston,FALSE,male,28,2nd,S,England,250654,NA,NA,NA,no,Bassist,,,Unmarried,,Cable Ship MacKay Bennett
Cleaver,Miss.,Alice Catherine,FALSE,female,22,1st,S,England,113781,151.16,0,0,yes,"1st Class Passenger
Servant","113781
£151 16s",11,Unmarried,,
Cleland,Mr.,James,TRUE,male,,,,,,,,,,,,,Married,,
Clench,Mr.,Frederick Charles,FALSE,male,33,deck crew,S,England,NA,NA,NA,NA,yes,Deck Crew,,12,Unmarried,,
Clench,Mr.,George James,FALSE,male,31,deck crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Clifford,Mr.,George Quincy,FALSE,male,40,1st,S,United States,110465,52,0,0,no,,,,Married,,
Cochrane,Mr.,Robert,TRUE,male,,,,,,,,,,,,,Married,,
Coe,Mr.,Harry,FALSE,male,22,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Coelho,Mr.,Domingos Fernandeo,FALSE,male,20,3rd,S,NA,3101307,7.01,0,0,no,,,,Unmarried,,
Coffey,Mr.,John,TRUE,male,,,,,,,,,,,,,Married,,
Cohen,Mr.,Gurshon,FALSE,male,19,3rd,S,England,3540,8.01,0,0,yes,3rd Class Passenger,"3540
£8 1s",12*,Unmarried,,
Colbert,Mr.,Patrick,FALSE,male,24,3rd,Q,Ireland,371109,7.05,0,0,no,,,,Unmarried,,
Coleff,Mr.,Satio,FALSE,male,24,3rd,S,Bulgaria,349209,7.1711,0,0,no,,,,,,
Coleman,Mr.,Albert Edward,FALSE,male,29,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Coleman,Mr.,John,FALSE,male,58,engineering crew,B,Ireland,NA,NA,NA,NA,no,,,,Married,,
Coleridge,Mr.,Reginald Charles,FALSE,male,29,2nd,S,England,14263,10.1,0,0,no,,,,Unmarried,,
Colgan,Mr.,E. Joseph,FALSE,male,33,victualling crew,S,England,NA,NA,NA,NA,yes,,,,,,
Collander,Mr.,Erik Gustaf,FALSE,male,27,2nd,S,Finland,248740,13,0,0,no,,,,,,
Collett,Mr.,Sidney Clarence Stuart,FALSE,male,25,2nd,S,England,28034,10.1,0,0,yes,2nd Class Passenger,"28034
£10 10s",9,Unmarried,,
Colley,Mr.,Edward Pomeroy,FALSE,male,37,1st,S,Ireland,5727,25.1109,0,0,no,,,,Unmarried,,
Collins,Mr.,John,FALSE,male,38,engineering crew,S,England,NA,NA,NA,NA,yes,Engineering Crew,,1,Unmarried,,
Collyer,Miss.,Marjorie Lottie,FALSE,female,8,2nd,S,England,31921,26.05,0,2,yes,2nd Class Passenger,"31921
£26 5s",14,,,
Collyer,Mrs.,Charlotte Caroline,FALSE,female,30,2nd,S,England,31921,26.05,1,1,yes,2nd Class Passenger,"31921
£26 5s",14,Married,,
Collyer,Mr.,Harvey,FALSE,male,31,2nd,S,England,31921,26.05,1,1,no,,,,Married,,
Coltcheff,Mr.,Peju,FALSE,male,36,3rd,S,Bulgaria,349210,7.1711,0,0,no,,,,,,
Combes,Mr.,George,FALSE,male,34,engineering crew,S,England,NA,NA,NA,NA,yes,,,,Married,,
Compton,Miss.,Sara Rebecca,FALSE,female,39,1st,C,United States,17756,83.0302,1,1,yes,1st Class Passenger,"17756
£83 3s 2d",14,Unmarried,,
Compton,Mrs.,Mary Eliza,FALSE,female,64,1st,C,United States,17756,83.0302,0,2,yes,1st Class Passenger,"17756
£83 3s 2d",14,Widowed,,
Compton,Mr.,Alexander Taylor jr,FALSE,male,37,1st,C,United States,17756,83.0302,1,1,no,,,,,,
Conlin,Mr.,Thomas Henry,FALSE,male,30,3rd,Q,United States,21332,7.1408,0,0,no,3rd Class Passenger,"21332
£7 14s 8d",,Engaged,,
Connaughton,Mr.,Michael,FALSE,male,40,3rd,Q,Ireland,335097,7.15,0,0,no,,,,Unmarried,,
Connolly,Miss.,Catherine,FALSE,female,23,3rd,Q,Ireland,370373,7.15,0,0,yes,3rd Class Passenger,"370373
£7 15s",13*,Unmarried,,
Connolly,Miss.,Kate,FALSE,female,41,3rd,Q,Ireland,330972,7.1207,0,0,no,,,,Unmarried,,
Connors,Mr.,Patrick,FALSE,male,66,3rd,Q,Ireland,370369,7.15,0,0,no,,,,Widowed,,Cable Ship MacKay Bennett
Conway,Mr.,Percy Walter,FALSE,male,25,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Cook,Mrs.,Selena,FALSE,female,22,2nd,S,England,14266,10.1,0,0,yes,,,14,Married,,
